"Date","Price","Open","High","Low","Vol.","Change %"
"10/14/2024","367.50","367.50","367.50","367.50","","0.00%"
"10/11/2024","367.50","367.50","367.50","367.50","","-0.68%"
"10/10/2024","370.00","370.00","370.00","370.00","","0.00%"
"10/09/2024","370.00","370.00","370.00","370.00","","-1.33%"
"10/08/2024","375.00","375.00","375.00","375.00","","0.67%"
"10/07/2024","372.50","372.50","372.50","372.50","","-0.67%"
"10/04/2024","375.00","375.00","375.00","375.00","","1.35%"
"10/03/2024","370.00","370.00","370.00","370.00","","0.68%"
"10/02/2024","367.50","367.50","367.50","367.50","","2.51%"
"10/01/2024","358.50","358.50","358.50","358.50","","1.27%"
"09/30/2024","354.00","354.00","354.00","354.00","","-0.56%"
"09/27/2024","356.00","356.00","356.00","356.00","","4.82%"
"09/26/2024","339.63","339.63","339.63","339.63","","0.78%"
"09/25/2024","337.00","337.00","337.00","337.00","","0.00%"
"09/24/2024","337.00","337.00","337.00","337.00","","0.00%"
"09/23/2024","337.00","337.00","337.00","337.00","","0.45%"
"09/20/2024","335.50","335.50","335.50","335.50","","0.00%"
"09/19/2024","335.50","335.50","335.50","335.50","","0.90%"
"09/18/2024","332.50","332.50","332.50","332.50","0.02K","0.61%"
"09/17/2024","330.50","330.50","330.50","330.50","","0.15%"
"09/16/2024","330.00","330.00","330.00","330.00","","0.00%"
"09/13/2024","330.00","330.00","330.00","330.00","","-1.49%"
"09/12/2024","335.00","335.00","335.00","335.00","","0.00%"
"09/11/2024","335.00","335.00","335.00","335.00","","-0.45%"
"09/10/2024","336.50","336.50","336.50","336.50","","0.00%"
"09/09/2024","336.50","336.50","336.50","336.50","","0.00%"
"09/06/2024","336.50","336.50","336.50","336.50","","0.00%"
"09/05/2024","336.50","336.50","336.50","336.50","","-0.59%"
"09/04/2024","338.50","338.50","338.50","338.50","0.05K","1.80%"
"09/03/2024","332.50","332.50","332.50","332.50","","0.61%"
"08/30/2024","330.50","330.50","330.50","330.50","","-1.64%"
"08/29/2024","336.00","336.00","336.00","336.00","","-0.59%"
"08/28/2024","338.00","338.00","338.00","338.00","","1.05%"
"08/27/2024","334.50","334.50","334.50","334.50","","0.00%"
"08/26/2024","334.50","334.50","334.50","334.50","","-1.04%"
"08/23/2024","338.00","338.00","338.00","338.00","","1.20%"
"08/22/2024","334.00","334.00","334.00","334.00","","-0.30%"
"08/21/2024","335.00","335.00","335.00","335.00","","-0.74%"
"08/20/2024","337.50","337.50","337.50","337.50","","0.00%"
"08/19/2024","337.50","337.50","337.50","337.50","","0.00%"
"08/16/2024","337.50","337.50","337.50","337.50","","-1.75%"
"08/15/2024","343.50","343.50","343.50","343.50","","0.00%"
"08/14/2024","343.50","343.50","343.50","343.50","","0.00%"
"08/13/2024","343.50","343.50","343.50","343.50","","0.00%"
"08/12/2024","343.50","343.50","343.50","343.50","","0.00%"
"08/09/2024","343.50","343.50","343.50","343.50","","-0.29%"
"08/08/2024","344.50","344.50","344.50","344.50","","0.58%"
"08/07/2024","342.50","342.50","342.50","342.50","","1.03%"
"08/06/2024","339.00","339.00","339.00","339.00","","-0.44%"
"08/05/2024","340.50","340.50","340.50","340.50","","0.00%"
"08/02/2024","340.50","340.50","340.50","340.50","","0.00%"
"08/01/2024","340.50","340.50","340.50","340.50","","-0.58%"
"07/31/2024","342.50","342.50","342.50","342.50","","0.15%"
"07/30/2024","342.00","342.00","342.00","342.00","","-0.15%"
"07/29/2024","342.50","342.50","342.50","342.50","","0.00%"
"07/26/2024","342.50","342.50","342.50","342.50","","-0.76%"
"07/25/2024","345.13","345.13","345.13","345.13","","0.04%"
"07/24/2024","345.00","345.00","345.00","345.00","","0.00%"
"07/23/2024","345.00","345.00","345.00","345.00","","0.00%"
"07/22/2024","345.00","345.00","345.00","345.00","","0.00%"
"07/19/2024","345.00","345.00","345.00","345.00","","0.00%"
"07/18/2024","345.00","345.00","345.00","345.00","","-0.29%"
"07/17/2024","346.00","346.00","346.00","346.00","","-0.43%"
"07/16/2024","347.50","347.50","347.50","347.50","","0.00%"
"07/15/2024","347.50","347.50","347.50","347.50","","0.00%"
"07/12/2024","347.50","347.50","347.50","347.50","","0.72%"
"07/11/2024","345.00","345.00","345.00","345.00","","0.00%"
"07/10/2024","345.00","345.00","345.00","345.00","","0.73%"
"07/09/2024","342.50","342.50","342.50","342.50","","0.00%"
"07/08/2024","342.50","342.50","342.50","342.50","","0.22%"
"07/05/2024","341.75","341.75","341.75","341.75","","0.51%"
"07/03/2024","340.00","340.00","340.00","340.00","","0.00%"
"07/02/2024","340.00","340.00","340.00","340.00","","0.00%"
"07/01/2024","340.00","340.00","340.00","340.00","","-1.45%"
"06/28/2024","345.00","345.00","345.00","345.00","","1.47%"
"06/27/2024","340.00","340.00","340.00","340.00","","0.74%"
"06/26/2024","337.50","337.50","337.50","337.50","","0.00%"
"06/25/2024","337.50","337.50","337.50","337.50","","0.00%"
"06/24/2024","337.50","337.50","337.50","337.50","","0.00%"
"06/21/2024","337.50","337.50","337.50","337.50","","0.45%"
"06/20/2024","336.00","336.00","336.00","336.00","","-0.15%"
"06/18/2024","336.50","336.50","336.50","336.50","","-0.30%"
"06/17/2024","337.50","337.50","337.50","337.50","","0.30%"
"06/14/2024","336.50","336.50","336.50","336.50","","-1.46%"
"06/13/2024","341.50","341.50","341.50","341.50","","0.89%"
"06/12/2024","338.50","338.50","338.50","338.50","","0.30%"
"06/11/2024","337.50","337.50","337.50","337.50","","1.50%"
"06/10/2024","332.50","332.50","332.50","332.50","","0.76%"
"06/07/2024","330.00","330.00","330.00","330.00","","0.00%"
"06/06/2024","330.00","330.00","330.00","330.00","","0.15%"
"06/05/2024","329.50","329.50","329.50","329.50","","1.38%"
"06/04/2024","325.00","325.00","325.00","325.00","","3.83%"
"06/03/2024","313.00","313.00","313.00","313.00","","-0.32%"
"05/31/2024","314.00","314.00","314.00","314.00","","0.00%"
"05/30/2024","314.00","314.00","314.00","314.00","","1.29%"
"05/29/2024","310.00","310.00","310.00","310.00","","0.81%"
"05/28/2024","307.50","307.50","307.50","307.50","","-3.15%"
"05/24/2024","317.50","317.50","317.50","317.50","","-0.78%"
"05/23/2024","320.00","320.00","320.00","320.00","","0.79%"
"05/22/2024","317.50","317.50","317.50","317.50","","1.28%"
"05/21/2024","313.50","313.50","313.50","313.50","","0.64%"
"05/20/2024","311.50","311.50","311.50","311.50","","2.47%"
"05/17/2024","304.00","304.00","304.00","304.00","","-0.82%"
"05/16/2024","306.50","306.50","306.50","306.50","","-0.16%"
"05/15/2024","307.00","307.00","307.00","307.00","","6.60%"
"05/14/2024","288.00","288.00","288.00","288.00","","0.17%"
"05/13/2024","287.50","287.50","287.50","287.50","","0.00%"
"05/10/2024","287.50","287.50","287.50","287.50","","0.00%"
"05/09/2024","287.50","287.50","287.50","287.50","","1.77%"
"05/08/2024","282.50","282.50","282.50","282.50","","2.73%"
"05/07/2024","275.00","275.00","275.00","275.00","","-2.14%"
"05/06/2024","281.00","281.00","281.00","281.00","","-1.23%"
"05/03/2024","284.50","284.50","284.50","284.50","","0.71%"
"05/02/2024","282.50","282.50","282.50","282.50","","-0.88%"
"05/01/2024","285.00","285.00","285.00","285.00","","-0.18%"
"04/30/2024","285.50","285.50","285.50","285.50","0.05K","-1.21%"
"04/29/2024","289.00","289.00","289.00","289.00","","-2.03%"
"04/26/2024","295.00","295.00","295.00","295.00","","-2.56%"
"04/25/2024","302.75","302.75","302.75","302.75","","-2.34%"
"04/24/2024","310.00","310.00","310.00","310.00","","0.00%"
"04/23/2024","310.00","310.00","310.00","310.00","","0.00%"
"04/22/2024","310.00","310.00","310.00","310.00","","0.00%"
"04/19/2024","310.00","310.00","310.00","310.00","","-0.64%"
"04/18/2024","312.00","312.00","312.00","312.00","","0.00%"
"04/17/2024","312.00","312.00","312.00","312.00","","0.00%"
"04/16/2024","312.00","312.00","312.00","312.00","0.05K","3.14%"
"04/15/2024","302.50","302.50","302.50","302.50","","-3.97%"
"04/12/2024","315.00","315.00","315.00","315.00","","-1.56%"
"04/11/2024","320.00","320.00","320.00","320.00","","0.00%"
"04/10/2024","320.00","320.00","320.00","320.00","","0.00%"
"04/09/2024","320.00","320.00","320.00","320.00","","0.00%"
"04/08/2024","320.00","320.00","320.00","320.00","","-1.23%"
"04/05/2024","324.00","324.00","324.00","324.00","","-0.31%"
"04/04/2024","325.00","325.00","325.00","325.00","","0.00%"
"04/03/2024","325.00","325.00","325.00","325.00","","0.31%"
"04/02/2024","324.00","324.00","324.00","324.00","","-0.31%"
"04/01/2024","325.00","325.00","325.00","325.00","","-7.97%"
"03/28/2024","353.13","353.13","353.13","353.13","","-2.45%"
"03/27/2024","362.00","362.00","362.00","362.00","","0.00%"
"03/26/2024","362.00","362.00","362.00","362.00","","0.00%"
"03/25/2024","362.00","362.00","362.00","362.00","","-0.82%"
"03/22/2024","365.00","365.00","365.00","365.00","","0.00%"
"03/21/2024","365.00","365.00","365.00","365.00","","0.00%"
"03/20/2024","365.00","365.00","365.00","365.00","","0.00%"
"03/19/2024","365.00","365.00","365.00","365.00","","0.00%"
"03/18/2024","365.00","365.00","365.00","365.00","","0.00%"
"03/15/2024","365.00","365.00","365.00","365.00","","0.00%"
"03/14/2024","365.00","365.00","365.00","365.00","","0.00%"
"03/13/2024","365.00","365.00","365.00","365.00","","0.00%"
"03/12/2024","365.00","365.00","365.00","365.00","","0.00%"
"03/11/2024","365.00","365.00","365.00","365.00","","-0.41%"
"03/08/2024","366.50","366.50","366.50","366.50","","0.00%"
"03/07/2024","366.50","366.50","366.50","366.50","","0.00%"
"03/06/2024","366.50","366.50","366.50","366.50","","-0.95%"
"03/05/2024","370.00","370.00","370.00","370.00","","-0.67%"
"03/04/2024","372.50","372.50","372.50","372.50","","-0.67%"
"03/01/2024","375.00","375.00","375.00","375.00","","-1.57%"
"02/29/2024","381.00","381.00","381.00","381.00","","0.26%"
"02/28/2024","380.00","380.00","380.00","380.00","","0.00%"
"02/27/2024","380.00","380.00","380.00","380.00","","0.00%"
"02/26/2024","380.00","380.00","380.00","380.00","","0.00%"
"02/23/2024","380.00","380.00","380.00","380.00","","0.26%"
"02/22/2024","379.00","379.00","379.00","379.00","","0.00%"
"02/21/2024","379.00","379.00","379.00","379.00","","0.00%"
"02/20/2024","379.00","379.00","379.00","379.00","","0.00%"
"02/16/2024","379.00","379.00","379.00","379.00","","-0.26%"
"02/15/2024","380.00","380.00","380.00","380.00","","0.00%"
"02/14/2024","380.00","380.00","380.00","380.00","","-0.26%"
"02/13/2024","381.00","381.00","381.00","381.00","","-1.04%"
"02/12/2024","385.00","385.00","385.00","385.00","","1.32%"
"02/09/2024","380.00","380.00","380.00","380.00","","0.40%"
"02/08/2024","378.50","378.50","378.50","378.50","","0.00%"
"02/07/2024","378.50","378.50","378.50","378.50","","0.00%"
"02/06/2024","378.50","378.50","378.50","378.50","","0.00%"
"02/05/2024","378.50","378.50","378.50","378.50","","0.26%"
"02/02/2024","377.50","377.50","377.50","377.50","","-0.66%"
"02/01/2024","380.00","380.00","380.00","380.00","","0.00%"
"01/31/2024","380.00","380.00","380.00","380.00","","0.00%"
"01/30/2024","380.00","380.00","380.00","380.00","","0.00%"
"01/29/2024","380.00","380.00","380.00","380.00","","0.66%"
"01/26/2024","377.50","377.50","377.50","377.50","","13.19%"
"01/25/2024","333.50","333.50","333.50","333.50","","1.06%"
"01/24/2024","330.00","330.00","330.00","330.00","","0.00%"
"01/23/2024","330.00","330.00","330.00","330.00","","0.76%"
"01/22/2024","327.50","327.50","327.50","327.50","","0.00%"
"01/19/2024","327.50","327.50","327.50","327.50","","0.46%"
"01/18/2024","326.00","326.00","326.00","326.00","","0.00%"
"01/17/2024","326.00","326.00","326.00","326.00","","1.88%"
"01/16/2024","320.00","320.00","320.00","320.00","","0.00%"
"01/12/2024","320.00","320.00","320.00","320.00","","0.47%"
"01/11/2024","318.50","318.50","318.50","318.50","","0.31%"
"01/10/2024","317.50","317.50","317.50","317.50","","1.60%"
"01/09/2024","312.50","312.50","312.50","312.50","","0.00%"
"01/08/2024","312.50","312.50","312.50","312.50","","-0.79%"
"01/05/2024","315.00","315.00","315.00","315.00","","-0.79%"
"01/04/2024","317.50","317.50","317.50","317.50","","-0.78%"
"01/03/2024","320.00","320.00","320.00","320.00","","0.00%"
"01/02/2024","320.00","320.00","320.00","320.00","","0.00%"
"12/29/2023","320.00","320.00","320.00","320.00","","0.00%"
"12/28/2023","320.00","320.00","320.00","320.00","","0.00%"
"12/27/2023","320.00","320.00","320.00","320.00","","1.59%"
"12/26/2023","315.00","315.00","315.00","315.00","","0.00%"
"12/22/2023","315.00","315.00","315.00","315.00","","-1.56%"
"12/21/2023","320.00","320.00","320.00","320.00","","-0.31%"
"12/20/2023","321.00","321.00","321.00","321.00","","0.00%"
"12/19/2023","321.00","321.00","321.00","321.00","","-0.16%"
"12/18/2023","321.50","321.50","321.50","321.50","","0.00%"
"12/15/2023","321.50","321.50","321.50","321.50","","-1.08%"
"12/14/2023","325.00","325.00","325.00","325.00","","0.00%"
"12/13/2023","325.00","325.00","325.00","325.00","","-0.76%"
"12/12/2023","327.50","327.50","327.50","327.50","","-0.76%"
"12/11/2023","330.00","330.00","330.00","330.00","","0.00%"
"12/08/2023","330.00","330.00","330.00","330.00","","0.00%"
"12/07/2023","330.00","330.00","330.00","330.00","","-0.75%"
"12/06/2023","332.50","332.50","332.50","332.50","","0.00%"
"12/05/2023","332.50","332.50","332.50","332.50","","0.76%"
"12/04/2023","330.00","330.00","330.00","330.00","","1.54%"
"12/01/2023","325.00","325.00","325.00","325.00","","-8.68%"
"11/30/2023","355.90","355.90","355.90","355.90","","-3.81%"
"11/29/2023","370.00","370.00","370.00","370.00","","0.00%"
"11/28/2023","370.00","370.00","370.00","370.00","","0.00%"
"11/27/2023","370.00","370.00","370.00","370.00","","0.00%"
"11/24/2023","370.00","370.00","370.00","370.00","","0.00%"
"11/22/2023","370.00","370.00","370.00","370.00","","0.00%"
"11/21/2023","370.00","370.00","370.00","370.00","","0.00%"
"11/20/2023","370.00","370.00","370.00","370.00","","-0.67%"
"11/17/2023","372.50","372.50","372.50","372.50","","1.36%"
"11/16/2023","367.50","367.50","367.50","367.50","","-0.68%"
"11/15/2023","370.00","370.00","370.00","370.00","","0.00%"
"11/14/2023","370.00","370.00","370.00","370.00","","0.00%"
"11/13/2023","370.00","370.00","370.00","370.00","","0.00%"
"11/10/2023","370.00","370.00","370.00","370.00","","-1.33%"
"11/09/2023","375.00","375.00","375.00","375.00","","0.27%"
"11/08/2023","374.00","374.00","374.00","374.00","","-0.27%"
"11/07/2023","375.00","375.00","375.00","375.00","","0.00%"
"11/06/2023","375.00","375.00","375.00","375.00","","0.00%"
"11/03/2023","375.00","375.00","375.00","375.00","","-1.32%"
"11/02/2023","380.00","380.00","380.00","380.00","","-0.65%"
"11/01/2023","382.50","382.50","382.50","382.50","","-0.65%"
"10/31/2023","385.00","385.00","385.00","385.00","","0.00%"
"10/30/2023","385.00","385.00","385.00","385.00","","1.32%"
"10/27/2023","380.00","380.00","380.00","380.00","","-5.82%"
"10/26/2023","403.50","403.50","403.50","403.50","","-1.34%"
"10/25/2023","409.00","409.00","409.00","409.00","","0.00%"
"10/24/2023","409.00","409.00","409.00","409.00","","0.00%"
"10/23/2023","409.00","409.00","409.00","409.00","","0.00%"
"10/20/2023","409.00","409.00","409.00","409.00","","-0.24%"
"10/19/2023","410.00","410.00","410.00","410.00","","0.00%"
"10/18/2023","410.00","410.00","410.00","410.00","","0.00%"
"10/17/2023","410.00","410.00","410.00","410.00","","0.61%"
"10/16/2023","407.50","407.50","407.50","407.50","","0.25%"
"10/13/2023","406.50","406.50","406.50","406.50","","0.62%"
"10/12/2023","404.00","404.00","404.00","404.00","","0.00%"
"10/11/2023","404.00","404.00","404.00","404.00","","-0.25%"
"10/10/2023","405.00","405.00","405.00","405.00","","-1.22%"
"10/09/2023","410.00","410.00","410.00","410.00","","-0.12%"
"10/06/2023","410.50","410.50","410.50","410.50","","-1.08%"
"10/05/2023","415.00","415.00","415.00","415.00","","-1.19%"
"10/04/2023","420.00","420.00","420.00","420.00","","0.60%"
"10/03/2023","417.50","417.50","417.50","417.50","","0.00%"
"10/02/2023","417.50","417.50","417.50","417.50","","-0.60%"
"09/29/2023","420.00","420.00","420.00","420.00","","7.55%"
"09/28/2023","390.50","390.50","390.50","390.50","","-0.76%"
"09/27/2023","393.50","393.50","393.50","393.50","","0.00%"
"09/26/2023","393.50","393.50","393.50","393.50","","0.00%"
"09/25/2023","393.50","393.50","393.50","393.50","","0.00%"
"09/22/2023","393.50","393.50","393.50","393.50","","-1.63%"
"09/21/2023","400.00","400.00","400.00","400.00","","0.00%"
"09/20/2023","400.00","400.00","400.00","400.00","","0.00%"
"09/19/2023","400.00","400.00","400.00","400.00","","0.63%"
"09/18/2023","397.50","397.50","397.50","397.50","","-0.63%"
"09/15/2023","400.00","400.00","400.00","400.00","","0.00%"
"09/14/2023","400.00","400.00","400.00","400.00","","0.00%"
"09/13/2023","400.00","400.00","400.00","400.00","","-1.48%"
"09/12/2023","406.00","406.00","406.00","406.00","","1.00%"
"09/11/2023","402.00","402.00","402.00","402.00","","0.50%"
"09/08/2023","400.00","400.00","400.00","400.00","","-6.43%"
"09/07/2023","427.50","427.50","427.50","427.50","","-1.50%"
"09/06/2023","434.00","434.00","434.00","434.00","","1.52%"
"09/05/2023","427.50","427.50","427.50","427.50","0.05K","19.92%"
"09/01/2023","356.50","356.50","356.50","356.50","0.05K","-8.64%"
"08/31/2023","390.20","390.20","390.20","390.20","","-0.71%"
"08/30/2023","393.00","393.00","393.00","393.00","","-0.63%"
"08/29/2023","395.50","395.50","395.50","395.50","","1.41%"
"08/28/2023","390.00","390.00","390.00","390.00","","-1.39%"
"08/25/2023","395.50","395.50","395.50","395.50","","0.00%"
"08/24/2023","395.50","395.50","395.50","395.50","","-0.63%"
"08/23/2023","398.00","398.00","398.00","398.00","","0.00%"
"08/22/2023","398.00","398.00","398.00","398.00","","0.00%"
"08/21/2023","398.00","398.00","398.00","398.00","","0.00%"
"08/18/2023","398.00","398.00","398.00","398.00","","-0.50%"
"08/17/2023","400.00","400.00","400.00","400.00","","0.00%"
"08/16/2023","400.00","400.00","400.00","400.00","","0.00%"
"08/15/2023","400.00","400.00","400.00","400.00","","0.00%"
"08/14/2023","400.00","400.00","400.00","400.00","","0.00%"
"08/11/2023","400.00","400.00","400.00","400.00","","0.00%"
"08/10/2023","400.00","400.00","400.00","400.00","","-0.62%"
"08/09/2023","402.50","402.50","402.50","402.50","","0.00%"
"08/08/2023","402.50","402.50","402.50","402.50","","0.00%"
"08/07/2023","402.50","402.50","402.50","402.50","","0.00%"
"08/04/2023","402.50","402.50","402.50","402.50","","0.00%"
"08/03/2023","402.50","402.50","402.50","402.50","","0.00%"
"08/02/2023","402.50","402.50","402.50","402.50","","-4.17%"
"08/01/2023","420.00","420.00","420.00","420.00","","-0.24%"
"07/31/2023","421.00","421.00","421.00","421.00","0.05K","-1.52%"
"07/28/2023","427.50","427.50","427.50","427.50","","22.62%"
"07/27/2023","348.63","348.63","348.63","348.63","","4.38%"
"07/26/2023","334.00","334.00","334.00","334.00","","0.00%"
"07/25/2023","334.00","334.00","334.00","334.00","","0.00%"
"07/24/2023","334.00","334.00","334.00","334.00","","0.00%"
"07/21/2023","334.00","334.00","334.00","334.00","","0.00%"
"07/20/2023","334.00","334.00","334.00","334.00","","0.00%"
"07/19/2023","334.00","334.00","334.00","334.00","","0.00%"
"07/18/2023","334.00","334.00","334.00","334.00","","0.00%"
"07/17/2023","334.00","334.00","334.00","334.00","","0.45%"
"07/14/2023","332.50","332.50","332.50","332.50","0.05K","0.00%"
"07/13/2023","332.50","332.50","332.50","332.50","","0.76%"
"07/12/2023","330.00","330.00","330.00","330.00","","1.54%"
"07/11/2023","325.00","325.00","325.00","325.00","","0.00%"
"07/10/2023","325.00","325.00","325.00","325.00","","0.00%"
"07/07/2023","325.00","325.00","325.00","325.00","","-1.52%"
"07/06/2023","330.00","330.00","330.00","330.00","0.02K","3.94%"
"07/05/2023","317.50","317.50","317.50","317.50","","0.47%"
"07/03/2023","316.00","316.00","316.00","316.00","","-0.94%"
"06/30/2023","319.00","319.00","319.00","319.00","","11.73%"
"06/29/2023","285.50","285.50","285.50","285.50","","0.00%"
"06/28/2023","285.50","285.50","285.50","285.50","","0.00%"
"06/27/2023","285.50","285.50","285.50","285.50","","0.00%"
"06/26/2023","285.50","285.50","285.50","285.50","","0.00%"
"06/23/2023","285.50","285.50","285.50","285.50","","0.00%"
"06/22/2023","285.50","285.50","285.50","285.50","","0.00%"
"06/21/2023","285.50","285.50","285.50","285.50","","0.00%"
"06/20/2023","285.50","285.50","285.50","285.50","","0.00%"
"06/16/2023","285.50","285.50","285.50","285.50","","-0.52%"
"06/15/2023","287.00","287.00","287.00","287.00","","0.53%"
"06/14/2023","285.50","285.50","285.50","285.50","","-0.17%"
"06/13/2023","286.00","286.00","286.00","286.00","","0.00%"
"06/12/2023","286.00","286.00","286.00","286.00","","-0.87%"
"06/09/2023","288.50","288.50","288.50","288.50","","-0.52%"
"06/08/2023","290.00","290.00","290.00","290.00","","0.00%"
"06/07/2023","290.00","290.00","290.00","290.00","","0.00%"
"06/06/2023","290.00","290.00","290.00","290.00","","0.00%"
"06/05/2023","290.00","290.00","290.00","290.00","","0.00%"
"06/02/2023","290.00","290.00","290.00","290.00","","2.29%"
"06/01/2023","283.50","283.50","283.50","283.50","","0.35%"
"05/31/2023","282.50","282.50","282.50","282.50","","-3.42%"
"05/30/2023","292.50","292.50","292.50","292.50","","0.86%"
"05/26/2023","290.00","290.00","290.00","290.00","","-9.48%"
"05/25/2023","320.38","320.38","320.38","320.38","","-0.19%"
"05/24/2023","321.00","321.00","321.00","321.00","","0.00%"
"05/23/2023","321.00","321.00","321.00","321.00","","0.00%"
"05/22/2023","321.00","321.00","321.00","321.00","","0.00%"
"05/19/2023","321.00","321.00","321.00","321.00","","-0.47%"
"05/18/2023","322.50","322.50","322.50","322.50","","0.00%"
"05/17/2023","322.50","322.50","322.50","322.50","","0.00%"
"05/16/2023","322.50","322.50","322.50","322.50","","0.00%"
"05/15/2023","322.50","322.50","322.50","322.50","","1.57%"
"05/12/2023","317.50","317.50","317.50","317.50","","0.00%"
"05/11/2023","317.50","317.50","317.50","317.50","0.05K","-3.05%"
"05/10/2023","327.50","327.50","327.50","327.50","","-0.46%"
"05/09/2023","329.00","329.00","329.00","329.00","","0.00%"
"05/08/2023","329.00","329.00","329.00","329.00","","0.00%"
"05/05/2023","329.00","329.00","329.00","329.00","","2.02%"
"05/04/2023","322.50","322.50","322.50","322.50","","-2.27%"
"05/03/2023","330.00","330.00","330.00","330.00","","-0.75%"
"05/02/2023","332.50","332.50","332.50","332.50","","0.00%"
"05/01/2023","332.50","332.50","332.50","332.50","","0.00%"
"04/28/2023","332.50","332.50","332.50","332.50","","6.70%"
"04/27/2023","311.63","311.63","311.63","311.63","","1.34%"
"04/26/2023","307.50","307.50","307.50","307.50","","0.00%"
"04/25/2023","307.50","307.50","307.50","307.50","","0.00%"
"04/24/2023","307.50","307.50","307.50","307.50","","0.82%"
"04/21/2023","305.00","305.00","305.00","305.00","","1.67%"
"04/20/2023","300.00","300.00","300.00","300.00","","0.00%"
"04/19/2023","300.00","300.00","300.00","300.00","","0.00%"
"04/18/2023","300.00","300.00","300.00","300.00","","0.00%"
"04/17/2023","300.00","300.00","300.00","300.00","","-1.64%"
"04/14/2023","305.00","305.00","305.00","305.00","","0.00%"
"04/13/2023","305.00","305.00","305.00","305.00","","0.83%"
"04/12/2023","302.50","302.50","302.50","302.50","","0.00%"
"04/11/2023","302.50","302.50","302.50","302.50","","0.83%"
"04/10/2023","300.00","300.00","300.00","300.00","","0.84%"
"04/07/2023","297.50","297.50","297.50","297.50","","0.00%"
"04/06/2023","297.50","297.50","297.50","297.50","","0.85%"
"04/05/2023","295.00","295.00","295.00","295.00","","0.00%"
"04/04/2023","295.00","295.00","295.00","295.00","","1.03%"
"04/03/2023","292.00","292.00","292.00","292.00","","-1.02%"
"03/31/2023","295.00","295.00","295.00","295.00","","-5.60%"
"03/10/2023","312.50","312.50","312.50","312.50","","0.00%"
"03/09/2023","312.50","312.50","312.50","312.50","0.05K","-2.50%"
"03/08/2023","320.50","320.50","320.50","320.50","","-0.47%"
"03/07/2023","322.00","322.00","322.00","322.00","0.05K","-2.42%"
"03/06/2023","330.00","330.00","330.00","330.00","","-0.75%"
"03/03/2023","332.50","332.50","332.50","332.50","","0.00%"
"03/02/2023","332.50","332.50","332.50","332.50","","0.00%"
"03/01/2023","332.50","332.50","332.50","332.50","","0.45%"
"02/28/2023","331.00","331.00","331.00","331.00","","-1.93%"
"02/27/2023","337.50","337.50","337.50","337.50","","-1.46%"
"02/24/2023","342.50","342.50","342.50","342.50","","-2.73%"
"02/23/2023","352.13","352.13","352.13","352.13","","-1.64%"
"02/22/2023","358.00","358.00","358.00","358.00","","0.00%"
"02/21/2023","358.00","358.00","358.00","358.00","","0.00%"
"02/17/2023","358.00","358.00","358.00","358.00","","0.14%"
"02/16/2023","357.50","357.50","357.50","357.50","","0.00%"
"02/15/2023","357.50","357.50","357.50","357.50","","0.00%"
"02/14/2023","357.50","357.50","357.50","357.50","","0.00%"
"02/13/2023","357.50","357.50","357.50","357.50","","0.00%"
"02/10/2023","357.50","357.50","357.50","357.50","","-0.69%"
"02/09/2023","360.00","360.00","360.00","360.00","","-1.37%"
"02/08/2023","365.00","365.00","365.00","365.00","","-2.01%"
"02/07/2023","372.50","372.50","372.50","372.50","","-2.61%"
"02/06/2023","382.50","382.50","382.50","382.50","","-1.29%"
"02/03/2023","387.50","387.50","387.50","387.50","","0.00%"
"02/02/2023","387.50","387.50","387.50","387.50","","1.31%"
"02/01/2023","382.50","382.50","382.50","382.50","","0.00%"
"01/31/2023","382.50","382.50","382.50","382.50","","0.00%"
"01/30/2023","382.50","382.50","382.50","382.50","","-1.29%"
"01/27/2023","387.50","387.50","387.50","387.50","","-10.40%"
"01/26/2023","432.50","432.50","432.50","432.50","","-1.93%"
"01/25/2023","441.00","441.00","441.00","441.00","","0.00%"
"01/24/2023","441.00","441.00","441.00","441.00","","0.00%"
"01/23/2023","441.00","441.00","441.00","441.00","","0.00%"
"01/20/2023","441.00","441.00","441.00","441.00","","-1.34%"
"01/19/2023","447.00","447.00","447.00","447.00","","-0.89%"
"01/18/2023","451.00","451.00","451.00","451.00","","0.89%"
"01/17/2023","447.00","447.00","447.00","447.00","","-3.87%"
"01/13/2023","465.00","465.00","465.00","465.00","","0.00%"
"01/12/2023","465.00","465.00","465.00","465.00","","0.00%"
"01/11/2023","465.00","465.00","465.00","465.00","","0.00%"
"01/10/2023","465.00","465.00","465.00","465.00","","0.54%"
"01/09/2023","462.50","462.50","462.50","462.50","","0.00%"
"01/06/2023","462.50","462.50","462.50","462.50","","0.00%"
"01/05/2023","462.50","462.50","462.50","462.50","","0.00%"
"01/04/2023","462.50","462.50","462.50","462.50","","-1.07%"
"01/03/2023","467.50","467.50","467.50","467.50","","-3.11%"
"12/30/2022","482.50","482.50","482.50","482.50","","0.00%"
"12/29/2022","482.50","482.50","482.50","482.50","","1.58%"
"12/28/2022","475.00","475.00","475.00","475.00","","0.00%"
"12/27/2022","475.00","475.00","475.00","475.00","","0.00%"
"12/23/2022","475.00","475.00","475.00","475.00","","-3.55%"
"12/22/2022","492.50","492.50","492.50","492.50","","-1.50%"
"12/21/2022","500.00","500.00","500.00","500.00","","0.00%"
"12/20/2022","500.00","500.00","500.00","500.00","","0.00%"
"12/19/2022","500.00","500.00","500.00","500.00","","-0.50%"
